time,gt_x,gt_y,gt_z,slam_x,slam_y,slam_z,err_x,err_y,err_z,position_error_norm,dvl_matched,dvl_time_diff,dvl_residual_x,dvl_residual_y,dvl_residual_z,yaw_error,depth_residual,mag_residual,mag_matched,mag_time_diff,mag_yaw_measured,sonar_up_matched,sonar_down_matched,sonar_left_matched,sonar_right_matched,sonar_up_residual,sonar_down_residual,sonar_left_residual,sonar_right_residual,sonar_up_range,sonar_down_range,sonar_left_range,sonar_right_range
17.255,3.444,-0.0916906,0.104889,3.40889,-0.0915202,0.0790666,-0.0351051,0.000170417,-0.0258228,0.04357997347181259,1,0.035,-0.00562958,-0.0128977,-0.0128418,-0.0018819,,-0.0316302,1,0.015,0.226121,1,1,1,1,-0.0118137,-0.0445805,-0.0183165,-0.00341748,2.43562,2.61867,2.66237,2.45351
17.505,3.496,-0.106435,0.0981841,3.46247,-0.106082,0.105277,-0.033528,0.000352932,0.0070934,0.03427196621958863,1,0.085,-0.0221356,0.00891674,-0.0271104,-0.00191741,,-0.012292,1,0.005,0.207176,1,1,1,1,-0.0365071,-0.0082659,0.00151472,0.00469798,2.43431,2.60738,2.6573,2.4278
17.755,3.544,-0.119794,0.091861,3.51477,-0.112996,0.109003,-0.0292331,0.00679711,0.0171419,0.03456326916789123,1,0.035,-0.0152223,-0.00616811,-0.00373523,-0.000737633,,-0.00255092,1,0.015,0.196487,1,1,1,1,-0.0110195,0.00420599,-0.00444264,-0.0287007,2.40531,2.59809,2.67053,2.45378
18.005,3.596,-0.133956,0.084876,3.56602,-0.134204,0.0742205,-0.0299792,-0.000247598,-0.0106555,0.03181750175075982,1,0.085,-0.00737275,0.0138984,0.000761484,-0.000779347,,-0.00305846,1,0.005,0.197144,1,1,1,1,-0.0160526,-0.0197947,-0.0182625,0.0185743,2.4452,2.58558,2.70479,2.38729
18.255,3.644,-0.146712,0.0783127,3.61456,-0.149749,0.0561903,-0.029443,-0.00303754,-0.0221224,0.03695290895195668,1,0.035,-0.00854979,-0.0494714,0.0221081,-0.00126608,,0.0134268,1,0.015,0.179379,1,1,1,1,0.0458497,-0.0413585,-0.00353168,0.0111849,2.40134,2.58775,2.70451,2.37938
18.505,3.696,-0.160151,0.0710873,3.66775,-0.16037,0.0569961,-0.0282476,-0.000218877,-0.0140912,0.03156797000665594,1,0.085,-0.00638483,0.0439105,0.0213143,-0.000582576,,-0.00649436,1,0.005,0.197562,1,1,1,1,0.0280717,-0.0210033,-0.000822643,-0.0112468,2.4183,2.56723,2.71225,2.39057
18.755,3.744,-0.172176,0.0643207,3.72278,-0.166201,0.0433033,-0.0212188,0.00597427,-0.0210175,0.030457588245343722,1,0.035,-0.0160552,0.0199536,0.0144325,-0.000740721,,-0.00906755,1,0.015,0.199245,1,1,1,1,0.0495635,-0.0263986,0.0175615,-0.0053597,2.41057,2.5585,2.69848,2.37894
19.005,3.796,-0.184757,0.0568956,3.76926,-0.181372,0.0364389,-0.0267434,0.00338499,-0.0204567,0.03383997895611196,1,0.085,0.0138931,0.00716695,0.00508445,-8.21712e-05,,-0.0128603,1,0.005,0.201476,1,1,1,1,0.0490137,-0.0416699,-0.0171909,0.00351277,2.4177,2.5655,2.74784,2.35463
19.255,3.844,-0.195932,0.0499638,3.80631,-0.188308,0.0492508,-0.0376896,0.00762365,-0.00071294,0.038459514699565565,1,0.035,0.0432684,-0.00549812,0.0132059,0.000122476,,0.0012533,1,0.015,0.186314,1,1,1,1,0.00683095,0.041235,0.00580757,-0.0144728,2.44695,2.4948,2.73161,2.36407
19.505,3.896,-0.20753,0.0423806,3.85613,-0.206154,0.0336723,-0.0398685,0.00137602,-0.0087083,0.04083166923088499,1,0.085,-0.00696701,0.00777307,-0.00517614,-0.000680084,,0.00945713,1,0.005,0.176567,1,1,1,1,0.0326153,0.00181211,-0.00343384,0.0254784,2.43612,2.51688,2.75697,2.30583
19.755,3.944,-0.217742,0.0353225,3.91027,-0.225091,0.0241096,-0.0337341,-0.00734986,-0.0112129,0.036300675906098506,1,0.035,-0.0247504,-0.00751972,-0.0172846,-0.00100681,,-0.004171,1,0.015,0.18739,1,1,1,1,0.0133855,0.0106734,-0.0116606,0.0173316,2.46401,2.49647,2.78289,2.29438
20.005,3.996,-0.228241,0.027624,3.95819,-0.229473,0.0294945,-0.0378106,-0.00123183,0.0018705,0.037876874841503226,1,0.085,-0.00716509,-0.0327087,0.0112651,-0.00294829,,0.0142577,1,0.005,0.166706,1,1,1,1,-0.0104862,5.93099e-05,0.0497106,0.0227112,2.48227,2.51216,2.72413,2.28255
20.255,4.044,-0.237388,0.0204793,4.00852,-0.242749,0.0363057,-0.0354816,-0.00536076,0.0158264,0.039219339914098504,1,0.035,-0.00938402,-0.00239236,-0.00155661,-0.0034184,,-0.0342631,1,0.015,0.211055,1,1,1,1,0.0264619,0.00619102,0.0106845,0.0210517,2.43761,2.51147,2.77563,2.26934
20.505,4.096,-0.246683,0.0127087,4.06423,-0.253536,0.0265364,-0.0317697,-0.00685287,0.0138277,0.03531969638341898,1,0.085,-0.0257404,0.00173733,0.0101523,-0.00250256,,-0.0115922,1,0.005,0.185681,1,1,1,1,-0.0294544,0.0212279,-0.0152108,-0.0135993,2.50246,2.48567,2.81135,2.29305
20.755,4.144,-0.254675,0.00551758,4.11742,-0.25516,-0.0203871,-0.0265845,-0.00048508,-0.0259046,0.03712168158928687,1,0.035,-0.00832757,0.0124048,0.0376119,-0.0012715,,-0.0182056,1,0.015,0.190752,1,1,1,1,0.0159762,-0.0194143,-0.00434964,-0.0331824,2.50387,2.47975,2.7993,2.31258
21.005,4.196,-0.262673,-0.00228145,4.174,-0.263786,0.0280369,-0.0219956,-0.00111336,0.0303184,0.03747334210354876,1,0.085,-0.014224,0.0498778,0.0150685,-0.000817097,,0.00238141,1,0.005,0.169,1,1,1,1,-0.0157945,0.0238996,-0.00882288,-0.00950749,2.48608,2.48405,2.81386,2.2773
21.255,4.244,-0.269429,-0.00947855,4.22435,-0.265705,-0.00604156,-0.0196519,0.0037236,0.00343699,0.020294710415034257,1,0.035,0.006025,0.0283094,-0.00760807,-0.000557548,,-0.00555695,1,0.015,0.174806,1,1,1,1,0.00878305,0.0168106,0.00841131,-0.0153033,2.49527,2.45741,2.79605,2.28179
21.505,4.296,-0.27605,-0.0172621,4.27852,-0.269449,-0.0229934,-0.0174833,0.00660127,-0.00573124,0.019547113762407482,1,0.085,-0.0137302,-0.00149523,-0.00524372,-0.000724288,,-0.00617138,1,0.005,0.173069,1,1,1,1,0.0376051,-0.0168166,0.0101453,0.00373206,2.48279,2.47415,2.79591,2.25835
21.755,4.344,-0.281503,-0.0244248,4.33074,-0.28324,-0.0249231,-0.0132628,-0.00173746,-0.000498384,0.013385403158032112,1,0.035,-0.00581877,0.00108593,-0.0363133,-0.000315315,,0.0103668,1,0.015,0.153489,1,1,1,1,0.0170813,-0.00218483,-0.0359927,-0.00168354,2.50353,2.45637,2.85499,2.24895
22.005,4.396,-0.286681,-0.0321491,4.37848,-0.291414,-0.05418,-0.0175175,-0.00473297,-0.0220308,0.028541547959262826,1,0.085,0.0105986,-0.00374244,-0.00775626,-0.000635044,,-0.0109484,1,0.005,0.17243,1,1,1,1,0.0206453,-0.0246027,0.00554038,0.0167286,2.52804,2.44911,2.8187,2.22146
22.255,4.444,-0.290776,-0.039237,4.42697,-0.28776,-0.0557489,-0.0170251,0.00301552,-0.0165119,0.023907953331274514,1,0.035,0.00559485,-0.0173771,0.013116,-0.000489947,,-0.00652709,1,0.015,0.164644,1,1,1,1,-0.0215777,-0.0405009,0.0128319,-0.0118598,2.57164,2.46454,2.80658,2.25271
22.505,4.496,-0.294459,-0.0468588,4.48108,-0.295366,-0.0648682,-0.0149216,-0.000907038,-0.0180094,0.023405455621573444,1,0.085,-0.0164786,-0.00148809,-0.00767273,-0.00123737,,-0.00107014,1,0.005,0.156316,1,1,1,1,0.0127633,-0.0282781,0.00749891,0.0287331,2.54504,2.44284,2.81756,2.20295
22.755,4.544,-0.297156,-0.053832,4.53506,-0.302697,-0.0497565,-0.00893665,-0.00554096,0.00407551,0.01127722185222052,1,0.035,-0.00997986,0.00768643,-0.00267654,-0.000663612,,-0.00660367,1,0.015,0.157793,1,1,1,1,0.00210512,0.0534025,-0.0202644,-0.0117983,2.53901,2.37595,2.85277,2.23506
23.005,4.596,-0.299307,-0.0613083,4.58771,-0.309734,-0.055043,-0.00829198,-0.0104265,0.0062653,0.01472150870870238,1,0.085,-0.010175,-0.00243401,-0.040356,-0.00137865,,-0.00893223,1,0.005,0.157555,1,1,1,1,-0.00820539,-0.044925,0.011307,0.0325954,2.55306,2.46876,2.82654,2.18208
23.255,4.644,-0.300578,-0.0681278,4.64005,-0.306858,-0.0347326,-0.00395172,-0.00627941,0.0333952,0.03420944992171754,1,0.035,-0.0082877,-0.0361727,0.00679854,-0.000913887,,-0.00642089,1,0.015,0.150862,1,1,1,1,-0.0437318,0.0246794,0.00163458,-0.0182648,2.56775,2.42052,2.83328,2.23481
23.505,4.696,-0.301177,-0.0754165,4.69353,-0.309158,-0.0828606,-0.00247216,-0.00798116,-0.00744409,0.011190396147558852,1,0.085,-0.00934672,-0.0127467,0.00519908,-0.000653581,,-0.0108003,1,0.005,0.15228,1,1,1,1,0.0280388,-0.0280171,-0.00426339,0.00105274,2.54311,2.42556,2.83811,2.21175
23.755,4.744,-0.30101,-0.0820438,4.737,-0.299869,-0.082063,-0.00700066,0.0011408,-1.91825e-05,0.007093027071984588,1,0.035,0.0344404,0.0235722,0.0245856,-0.00024496,,-0.00380246,1,0.015,0.14194,1,1,1,1,0.00113699,0.0342105,0.015528,-0.0288608,2.56947,2.366,2.8081,2.24997
24.005,4.796,-0.300049,-0.0891041,4.78951,-0.295329,-0.121388,-0.00649368,0.00472042,-0.0322838,0.03326701049626792,1,0.085,-0.00381687,0.0353037,-0.029368,0.000206887,,0.0153906,1,0.005,0.119628,1,1,1,1,-0.000740304,-0.0733694,-0.0122398,-0.0124457,2.61034,2.43553,2.8281,2.23583
24.255,4.844,-0.298446,-0.095502,4.83915,-0.291091,-0.0961722,-0.00484916,0.00735456,-0.000670225,0.008834766949378178,1,0.035,0.00764135,0.022428,0.0172854,0.000623115,,-0.000642777,1,0.015,0.132254,1,1,1,1,-0.0373342,-0.00612219,-0.0135233,-0.0115331,2.62122,2.39473,2.82583,2.23882
24.505,4.896,-0.295936,-0.102294,4.8811,-0.285925,-0.0752348,-0.0149015,0.0100109,0.0270593,0.03247273529516724,1,0.085,0.0324521,0.0390935,-0.00978428,-2.65939e-05,,0.00695388,1,0.005,0.121401,1,1,1,1,-0.00414368,0.0438361,0.0279463,0.0183519,2.56672,2.36705,2.77879,2.21315
24.755,4.944,-0.292912,-0.108427,4.93518,-0.281515,-0.0953898,-0.00882349,0.0113965,0.0130368,0.01943430838157355,1,0.035,-0.0160276,0.0290581,-0.0146903,-0.000901248,,-0.00101677,1,0.015,0.124659,1,1,1,1,-0.0119099,0.0136421,0.0207683,0.0229437,2.59422,2.37822,2.77943,2.21094
25.005,4.996,-0.288877,-0.114912,4.96676,-0.276389,-0.143852,-0.0292423,0.0124879,-0.0289395,0.04299481847792824,1,0.085,0.0683748,0.0563598,-0.01495,-0.00121661,,0.00167093,1,0.005,0.117294,1,1,1,1,0.0437404,-0.075473,0.00754119,0.0106432,2.58672,2.42005,2.78395,2.22471
25.255,5.044,-0.284463,-0.120745,5.01711,-0.282681,-0.149318,-0.0268921,0.0017816,-0.028573,0.03927818058375413,1,0.035,-0.0121013,0.00724824,-0.00215668,-0.0012629,,0.00071936,1,0.015,0.113748,1,1,1,1,-0.000711918,-0.0147175,-0.0342837,0.015089,2.63479,2.35389,2.83114,2.21216
25.505,5.096,-0.278944,-0.126888,5.06409,-0.28394,-0.127599,-0.0319114,-0.0049959,-0.000711152,0.03230792788058535,1,0.085,0.00126439,0.0209368,-0.0177919,-0.0003624,,-0.00861712,1,0.005,0.119048,1,1,1,1,-0.0182,-0.0394124,-0.0361539,-0.00994316,2.62935,2.4009,2.8349,2.23598
25.755,5.144,-0.273184,-0.132388,5.11476,-0.268282,-0.150046,-0.0292382,0.00490166,-0.0176582,0.03450667525618196,1,0.035,-0.0201444,-0.0477494,0.00565039,-9.03754e-05,,-0.00434469,1,0.015,0.111304,1,1,1,1,-0.00308554,0.0091456,0.0152605,-0.0284422,2.63776,2.33188,2.76592,2.26763
26.005,5.196,-0.266236,-0.138153,5.16909,-0.260295,-0.139853,-0.0269103,0.00594127,-0.00169968,0.02761071979151033,1,0.085,-0.0293899,-0.00725061,0.0173052,-0.000106973,,-0.001851,1,0.005,0.10503,1,1,1,1,-0.000768539,-0.000210734,0.00937196,0.00550632,2.62531,2.35272,2.76347,2.24097
26.255,5.244,-0.259187,-0.14329,5.22529,-0.249136,-0.145942,-0.018707,0.0100514,-0.00265198,0.02140129642989882,1,0.035,-0.0301536,0.0207247,-0.00296232,-1.4526e-05,,0.00487641,1,0.015,0.0937884,1,1,1,1,-0.00531396,-0.0159207,-0.00420581,-0.0160716,2.63641,2.36377,2.76489,2.27207
26.505,5.296,-0.25088,-0.148645,5.2714,-0.238363,-0.111626,-0.0246015,0.0125172,0.0370188,0.04617689521319076,1,0.085,0.00431607,0.00724313,-0.0480787,0.000568783,,-0.00472955,1,0.005,0.0993093,1,1,1,1,-0.028031,3.8994e-05,-0.00993068,-0.0122734,2.62528,2.38354,2.76036,2.28015
26.755,5.344,-0.242613,-0.153389,5.32474,-0.235263,-0.15749,-0.0192632,0.00734994,-0.00410086,0.021021644678359493,1,0.035,-0.026227,-0.0321667,0.00328759,8.51471e-05,,0.00505322,1,0.015,0.0854876,1,1,1,1,0.0382675,-0.0401389,-0.0124281,0.0164737,2.60424,2.37846,2.75744,2.24991
27.005,5.396,-0.233029,-0.158305,5.37018,-0.224683,-0.1234,-0.0258245,0.00834613,0.0349053,0.04421473345296678,1,0.085,0.0113883,0.0114184,0.040314,0.00085178,,0.00911455,1,0.005,0.0766108,1,1,1,1,-0.0267597,0.0820159,-0.0232031,-0.0287767,2.6357,2.29162,2.7582,2.30722
27.255,5.444,-0.223626,-0.16263,5.4216,-0.214881,-0.156801,-0.0224,0.00874526,0.00582878,0.024742963621118632,1,0.035,-0.0166893,-0.0173766,-0.0168283,0.000915503,,0.01719,1,0.015,0.0645964,1,1,1,1,-0.00843003,0.0193988,-0.0228546,-0.0178317,2.65112,2.32172,2.7464,2.30233
27.505,5.496,-0.212862,-0.167078,5.47973,-0.206168,-0.15922,-0.0162672,0.00669383,0.00785781,0.019265885235436236,1,0.085,-0.0362993,0.0158564,-0.0255666,0.000997441,,0.00371471,1,0.005,0.0737303,1,1,1,1,0.000854578,0.000142068,-0.00360186,0.00573164,2.64454,2.33939,2.71774,2.28604
27.755,5.544,-0.202417,-0.17096,5.526,-0.202113,-0.141215,-0.0180011,0.000304423,0.0297442,0.034768516048473065,1,0.035,0.0127924,0.0171866,0.0545838,0.00091977,,0.00921117,1,0.015,0.0634486,1,1,1,1,-0.0532297,0.0682143,-0.0279604,0.000821136,2.6804,2.28995,2.73806,2.29542
28.005,5.596,-0.19058,-0.174915,5.57379,-0.189836,-0.161753,-0.0222055,0.000743515,0.0131624,0.02582413248427186,1,0.085,-0.000394512,-0.0145471,-0.0109614,0.000804648,,0.00934884,1,0.005,0.0587867,1,1,1,1,-0.0183714,-0.0215403,0.0124833,0.00814774,2.66685,2.35993,2.68416,2.29739
28.255,5.644,-0.179198,-0.178331,5.61408,-0.178916,-0.18406,-0.0299212,0.000282115,-0.00572892,0.030466019147233937,1,0.035,0.0271303,0.00554069,-0.0248132,0.000987293,,-0.0208625,1,0.015,0.0839633,1,1,1,1,0.000620593,-0.0195375,-0.00290912,-0.00302923,2.67076,2.33625,2.6875,2.31618
28.505,5.696,-0.166406,-0.181772,5.66614,-0.155547,-0.18669,-0.0298605,0.0108585,-0.00491834,0.0321519291933719,1,0.085,-0.0203786,-0.00633444,0.00700916,0.00121373,,-0.00119177,1,0.005,0.0599101,1,1,1,1,-0.0247182,-0.000332252,0.0323335,-0.0107703,2.70082,2.31527,2.62825,2.346
28.755,5.744,-0.1542,-0.184704,5.71496,-0.145928,-0.166519,-0.0290362,0.00827214,0.0181849,0.0352451386524383,1,0.035,-0.00415273,0.0495475,0.0131587,0.000969434,,-0.00560209,1,0.015,0.0595401,1,1,1,1,-0.0327075,0.00972425,0.00220822,0.0190995,2.68923,2.32581,2.64897,2.32689
29.005,5.796,-0.140581,-0.187611,5.75969,-0.127082,-0.175695,-0.0363107,0.0134985,0.011915,0.04052954060608139,1,0.085,0.00731705,0.00860226,-0.00947188,0.00110921,,0.0209254,1,0.005,0.0280597,1,1,1,1,-0.00205788,0.0259117,-0.0037824,-0.0246718,2.66925,2.30081,2.63542,2.38762
29.255,5.844,-0.127674,-0.190041,5.80763,-0.111582,-0.170358,-0.0363749,0.0160912,0.0196829,0.04437878569609583,1,0.035,-0.00635375,-0.00602651,0.0115257,0.000688888,,0.0208409,1,0.015,0.0232686,1,1,1,1,-0.023918,0.0462777,-0.00251326,-0.00209465,2.68693,2.28599,2.6184,2.38024
29.505,5.896,-0.113363,-0.192397,5.86434,-0.101854,-0.209318,-0.0316557,0.011509,-0.0169203,0.03769399123971883,1,0.085,-0.0375729,-0.00108924,-0.0362155,0.000629648,,0.00748638,1,0.005,0.0315272,1,1,1,1,0.0167428,0.0154579,-0.00170563,0.0191395,2.68569,2.27789,2.6064,2.36328
29.755,5.944,-0.0998832,-0.194314,5.92159,-0.0922559,-0.185274,-0.0224119,0.00762739,0.00903917,0.0253412101942863,1,0.035,-0.0327507,-0.00109784,0.00894149,0.000600762,,-0.0073627,1,0.015,0.0411602,1,1,1,1,-0.00716873,0.0514181,-0.00616711,0.0144127,2.68622,2.26601,2.60184,2.37981
30.005,5.996,-0.0850246,-0.196106,5.97751,-0.0839668,-0.173556,-0.0184936,0.00105789,0.0225499,0.029182706560942906,1,0.085,-0.0246454,0.00887503,0.0134722,0.000387209,,0.0151265,1,0.005,0.0139731,1,1,1,1,-0.0237954,0.0199589,0.00798482,0.0306915,2.69167,2.30917,2.57946,2.37251
30.255,6.044,-0.071107,-0.197497,6.02663,-0.0659449,-0.185216,-0.0173693,0.00516209,0.0122803,0.021889392950653064,1,0.035,0.00087084,0.00510622,-0.0246047,-1.39689e-05,,0.0208048,1,0.015,0.00286116,1,1,1,1,0.00467279,0.00678283,0.00204998,-0.0188282,2.67616,2.31041,2.56685,2.43812
30.505,6.096,-0.0558487,-0.198715,6.08822,-0.053207,-0.201488,-0.00777594,0.0026417,-0.00277232,0.008667732111457991,1,0.085,-0.0429468,0.000248328,0.0112365,0.000159451,,-0.0072946,1,0.005,0.0257552,1,1,1,1,-0.0408536,-0.0323759,0.0153128,0.0209386,2.73877,2.33303,2.54025,2.40857
30.755,6.144,-0.0416322,-0.199573,6.13824,-0.0411958,-0.211001,-0.00576231,0.000436329,-0.0114282,0.012806184239356429,1,0.035,0.00426782,-0.0113901,-0.00427588,-0.000413892,,0.0230942,1,0.015,-0.0096086,1,1,1,1,-0.0169644,-0.0224818,0.00120791,0.00794614,2.72517,2.3133,2.54192,2.43192
31.005,6.196,-0.0261268,-0.200211,6.18791,-0.0253345,-0.193564,-0.00809268,0.000792346,0.00664674,0.010502306146447836,1,0.085,0.00470472,-0.0016361,-0.0114391,-0.000446674,,0.0154636,1,0.005,-0.00734918,1,1,1,1,0.00602316,-0.0125624,0.012262,0.000682048,2.68581,2.32028,2.5154,2.45704
31.255,6.244,-0.0117534,-0.20053,6.23332,-0.0120538,-0.202683,-0.0106834,-0.000300374,-0.00215235,0.01090219567896192,1,0.035,0.0196479,-0.0160056,-0.0034959,-0.000971172,,0.0192288,1,0.015,-0.016386,1,1,1,1,0.0134526,-0.0215331,-0.0262834,-0.0261183,2.68827,2.31961,2.54033,2.49576
31.505,6.296,0.00384417,-0.200584,6.27872,-0.00186464,-0.236175,-0.0172753,-0.00570881,-0.0355905,0.03997136715145105,1,0.085,0.016878,0.01621,0.0321452,-0.000876906,,0.00480758,1,0.005,-0.00727953,1,1,1,1,0.0824887,-0.0663388,-0.0224127,-0.0177558,2.65326,2.33052,2.52503,2.49287
31.755,6.344,0.0182308,-0.200364,6.32894,0.0193359,-0.207026,-0.0150584,0.00110512,-0.00666203,0.01650331313692193,1,0.035,-0.00386677,0.00234853,0.0164375,-0.000857773,,-0.0121906,1,0.015,0.00462293,1,1,1,1,0.0496912,-0.00582641,0.0191964,-0.0149716,2.65804,2.29809,2.46324,2.51538
32.005,6.396,0.0337648,-0.199833,6.37633,0.0385395,-0.20457,-0.0196684,0.00477473,-0.00473703,0.020786617289828568,1,0.085,0.00594943,0.00779596,-0.000563074,-0.000623758,,0.0057542,1,0.005,-0.0180908,1,1,1,1,-0.00559375,0.0150626,0.0316114,0.0142856,2.71169,2.27858,2.43166,2.5058
32.255,6.444,0.0480209,-0.199074,6.43519,0.0569748,-0.202743,-0.00881412,0.00895391,-0.00366888,0.013088999049465165,1,0.035,-0.0371791,0.0430599,-0.00748507,-0.00100168,,0.00488373,1,0.015,-0.0221938,1,1,1,1,0.0083421,0.0196397,-0.0123546,-0.0248399,2.69658,2.2747,2.45727,2.56384
32.505,6.496,0.063336,-0.197962,6.48443,0.0737909,-0.18604,-0.0115663,0.0104549,0.0119221,0.019627039973210428,1,0.085,0.00270126,-0.00522369,-0.00804377,-0.0009151,,-0.00240004,1,0.005,-0.0200229,1,1,1,1,-0.0221075,0.0413848,-0.0207947,-0.01987,2.71078,2.26851,2.44947,2.57816
32.755,6.544,0.0773191,-0.196668,6.53243,0.0842345,-0.209913,-0.0115692,0.00691539,-0.0132444,0.018896643586946864,1,0.035,0.00532135,0.0293071,-0.0093785,-0.00108057,,0.000152627,1,0.015,-0.0277077,1,1,1,1,0.0340673,-0.01057,-0.00384655,0.0156748,2.67871,2.29595,2.42143,2.55041
33.005,6.596,0.0922624,-0.194981,6.58631,0.104586,-0.172427,-0.00968791,0.0123235,0.0225531,0.027465734507347513,1,0.085,-0.0159548,0.00144444,0.00986914,-0.000866208,,-0.00165915,1,0.005,-0.03078,1,1,1,1,-0.03462,-0.000494731,0.00949533,-0.0101701,2.71012,2.32178,2.38898,2.60187
33.255,6.644,0.105833,-0.19316,6.63792,0.125616,-0.17722,-0.00608481,0.0197827,0.01594,0.02612400681415659,1,0.035,-0.0055989,0.00297699,0.0282287,-0.00102778,,-0.00194176,1,0.015,-0.0353717,1,1,1,1,-0.0608123,0.0123279,0.00822751,-0.00910456,2.74112,2.30253,2.3692,2.62194
33.505,6.696,0.120255,-0.190907,6.69751,0.139738,-0.183812,0.0015149,0.0194833,0.00709512,0.02079025321429251,1,0.085,-0.0327221,0.0247837,-0.0297102,-0.000581178,,-0.00671583,1,0.005,-0.0354933,1,1,1,1,-9.84878e-06,0.0135983,0.00505491,0.017412,2.6868,2.29357,2.35823,2.60947
33.755,6.744,0.133277,-0.18857,6.7474,0.154249,-0.186991,0.0034021,0.0209719,0.00157837,0.02130460339637657,1,0.035,0.00718073,0.0116183,0.0104464,-0.000484654,,0.0106952,1,0.015,-0.0575476,1,1,1,1,0.000544881,0.0188235,0.0261357,0.036391,2.68915,2.28402,2.32269,2.60545
34.005,6.796,0.147034,-0.185763,6.7955,0.155672,-0.200692,-0.00049575,0.00863842,-0.0149295,0.017255666849151325,1,0.085,0.0150629,-0.00881874,-0.0165172,-0.000690163,,-0.000873542,1,0.005,-0.0505386,1,1,1,1,0.0131645,-0.016958,-0.0514085,0.00271969,2.69019,2.30625,2.39864,2.63986
34.255,6.844,0.159378,-0.182922,6.85305,0.163424,-0.183745,0.00905094,0.00404609,-0.000822754,0.009948230159994088,1,0.035,-0.0179482,-0.0244201,-0.0292775,-0.00116493,,0.00645315,1,0.015,-0.0630617,1,1,1,1,0.0251464,0.0272485,-0.0181697,0.00394118,2.66096,2.27848,2.35864,2.64951
34.505,6.896,0.172332,-0.179578,6.90154,0.168965,-0.186655,0.00553847,-0.00336724,-0.00707699,0.0095967047791729,1,0.085,0.0154299,-0.00912302,0.000210609,-0.000487011,,-0.010765,1,0.005,-0.0509108,1,1,1,1,-0.0269238,-0.0391944,0.0070271,0.0225647,2.71567,2.34181,2.32804,2.63716
34.755,6.944,0.183874,-0.17625,6.95517,0.187956,-0.154175,0.0111659,0.00408218,0.0220746,0.025072484550247506,1,0.035,-0.00417141,-0.0167505,0.0150182,-0.00065925,,-0.00225404,1,0.015,-0.0637189,1,1,1,1,-0.0209489,-0.0339711,0.0210573,-0.0205278,2.67627,2.36745,2.29639,2.70397
35.005,6.996,0.195896,-0.172387,6.9999,0.195998,-0.158182,0.00390206,0.000101884,0.0142044,0.014730968466229776,1,0.085,0.0293397,-0.0300989,0.0168242,-0.000318926,,0.0119855,1,0.005,-0.0826033,1,1,1,1,-0.00679939,0.000126185,0.00978529,0.0199627,2.66555,2.32896,2.29984,2.67238
35.255,7.044,0.206521,-0.168589,7.04997,0.210014,-0.174688,0.00596657,0.00349269,-0.00609852,0.009219044809056956,1,0.035,0.00795995,-0.00371679,-0.0416666,-0.000376768,,-0.00424818,1,0.015,-0.0709889,1,1,1,1,0.0194954,-0.00402991,0.0143502,-0.00398754,2.65481,2.31566,2.2809,2.71009
35.505,7.096,0.217491,-0.16423,7.10319,0.211605,-0.189807,0.00718953,-0.00588538,-0.0255775,0.02721278276132928,1,0.085,-0.00102333,-0.019118,-0.0086243,-0.000678721,,0.00728698,1,0.005,-0.0868765,1,1,1,1,0.0217176,-0.0207436,-0.0305057,-0.00268346,2.66739,2.31763,2.32395,2.71036
35.755,7.144,0.227093,-0.159985,7.15993,0.224559,-0.170215,0.0159252,-0.00253307,-0.0102305,0.019096899458155504,1,0.035,-0.0174713,-0.0171099,0.0560134,0.000341061,,-0.0189011,1,0.015,-0.0657794,1,1,1,1,0.0235737,-0.00418877,0.0442313,0.0224895,2.64471,2.31984,2.23728,2.70147
36.005,7.196,0.2369,-0.155153,7.21132,0.235541,-0.143835,0.0153187,-0.00135981,0.0113178,0.019094613108573317,1,0.085,0.00734893,-0.00448485,-0.0296398,0.000551373,,-0.0105441,1,0.005,-0.0773696,1,1,1,1,-0.0277661,0.0320972,0.000551955,-0.011339,2.66841,2.3093,2.27148,2.75018
36.255,7.244,0.245383,-0.150484,7.25281,0.250369,-0.173715,0.00881178,0.00498576,-0.0232311,0.025341453722231486,1,0.035,0.0396298,0.0232311,-0.00204858,0.00031327,,-4.30242e-06,1,0.015,-0.0923723,1,1,1,1,0.031893,-0.0335652,0.0103021,-0.0202331,2.63706,2.34413,2.24589,2.77306
36.505,7.296,0.253931,-0.145207,7.30554,0.261344,-0.111688,0.0095439,0.00741302,0.0335193,0.03563119932335144,1,0.085,-0.00188901,-0.00754145,-0.00912461,0.00113529,,-0.0120354,1,0.005,-0.0847964,1,1,1,1,-0.0343947,0.0339422,0.0194837,0.0103704,2.63967,2.33804,2.2287,2.75961
36.755,7.344,0.26121,-0.14014,7.35245,0.269045,-0.105774,0.00844784,0.00783477,0.0343665,0.03624646112199783,1,0.035,0.0165364,0.0141278,-0.00640977,0.00167724,,0.00559529,1,0.015,-0.106149,1,1,1,1,-0.0142087,0.0474912,0.0229496,0.0277207,2.61227,2.33029,2.21815,2.75169
37.005,7.396,0.268412,-0.134448,7.40441,0.278362,-0.167476,0.00840735,0.00994917,-0.0330283,0.03550405777656125,1,0.085,0.00166202,-0.0137741,-0.0283513,0.00149498,,0.0104893,1,0.005,-0.114612,1,1,1,1,0.00972872,-0.0148813,-0.00218192,-0.00936618,2.64864,2.33072,2.23171,2.79583
